,image.name,X.x,Blue.count,red.count,Blue.percentage,red.percentage,total.clusters,average.clusters.32,area,circularity,X.1,X.y,Count_Nuclei,ImageNumber,Texture_AngularSecondMoment_3_0,Texture_AngularSecondMoment_3_135,Texture_AngularSecondMoment_3_45,Texture_AngularSecondMoment_3_90,Texture_Contrast_3_0,Texture_Contrast_3_135,Texture_Contrast_3_45,Texture_Contrast_3_90,Texture_Correlation_3_0,Texture_Correlation_3_135,Texture_Correlation_3_45,Texture_Correlation_3_90,Texture_DifferenceEntropy_3_0,Texture_DifferenceEntropy_3_135,Texture_DifferenceEntropy_3_45,Texture_DifferenceEntropy_3_90,Texture_DifferenceVariance_3_0,Texture_DifferenceVariance_3_135,Texture_DifferenceVariance_3_45,Texture_DifferenceVariance_3_90,Texture_Entropy_3_0,Texture_Entropy_3_135,Texture_Entropy_3_45,Texture_Entropy_3_90,Texture_Gabor_3,Texture_InfoMeas1_3_0,Texture_InfoMeas1_3_135,Texture_InfoMeas1_3_45,Texture_InfoMeas1_3_90,Texture_InfoMeas2_3_0,Texture_InfoMeas2_3_135,Texture_InfoMeas2_3_45,Texture_InfoMeas2_3_90,Texture_InverseDifferenceMoment_3_0,Texture_InverseDifferenceMoment_3_135,Texture_InverseDifferenceMoment_3_45,Texture_InverseDifferenceMoment_3_90,Texture_SumAverage_3_0,Texture_SumAverage_3_135,Texture_SumAverage_3_45,Texture_SumAverage_3_90,Texture_SumEntropy_3_0,Texture_SumEntropy_3_135,Texture_SumEntropy_3_45,Texture_SumEntropy_3_90,Texture_SumVariance_3_0,Texture_SumVariance_3_135,Texture_SumVariance_3_45,Texture_SumVariance_3_90,Texture_Variance_3_0,Texture_Variance_3_135,Texture_Variance_3_45,Texture_Variance_3_90,classification
674,Case 48 - P5 C16-52243-22493,328,46533,267800,4.437732697,25.53939819,266,0.244036697,70.5075188,0.15646971,925,328,183,245,0.076346219,0.073297423,0.073220746,0.078178101,1.666607684,1.942681648,1.941113214,1.521434638,0.709364433,0.661277209,0.66155095,0.734691281,1.196089834,1.258711919,1.254491655,1.164123761,1.054115626,1.207849392,1.212014481,0.967202422,3.110434421,3.163200369,3.159400313,3.082542357,0.101149015,-0.236722651,-0.206694815,-0.208896174,-0.252851034,0.75248729,0.719653829,0.722192913,0.768397644,0.687950879,0.667947521,0.66937022,0.698411082,7.97900821,7.979500998,7.97949812,7.977792529,2.315720335,2.311711617,2.309326464,2.317683228,9.802093816,9.527768916,9.52946194,9.947579719,2.867171566,2.864816337,2.86484169,2.864469619,Viable
675,Case 48 - P5 C16-53844-23083,329,96981,203762,9.248828888,19.43225861,568,0.521100917,81.01232394,0.135666014,926,329,226,246,0.091541912,0.085437371,0.084925921,0.090855227,1.966651491,2.502344018,2.58929762,1.970375054,0.7890822,0.731712222,0.722392175,0.788693714,1.255691046,1.352948129,1.367154605,1.258140853,1.270004344,1.569855113,1.617095615,1.264438147,3.155539353,3.238390297,3.249219636,3.159175006,0.106874808,-0.275062853,-0.229627697,-0.223734886,-0.273041179,0.796580033,0.75394076,0.747642495,0.794837943,0.683771444,0.651368047,0.646860504,0.680846213,7.436199192,7.433416376,7.433358818,7.430744407,2.364696691,2.371031561,2.368129837,2.369009993,16.68181301,16.15178673,16.06503267,16.67909201,4.660301725,4.664742093,4.66116181,4.661756904,Viable
676,Case 48 - P5 C16-5406-13863,894,106983,251073,10.20269394,23.94418716,62,0.056880734,79.38709677,0.163212804,347,347,76,47,0.292857643,0.287191136,0.283731094,0.284827558,1.292577551,1.449727131,1.552899397,1.484143533,0.884911382,0.870917588,0.861751093,0.867866392,0.543924753,0.580967179,0.606622956,0.592277115,1.155290455,1.281236594,1.363727668,1.306060088,1.554680769,1.583123218,1.6027518,1.592168132,0.128464343,-0.57881042,-0.55268636,-0.534482183,-0.544482354,0.847531755,0.837605567,0.830436556,0.834422954,0.894534732,0.884406065,0.878374592,0.880775053,7.029261485,7.02539808,7.025368342,7.029648858,1.448630249,1.467447131,1.480437096,1.473787114,21.16872035,21.01231011,20.90912784,20.97930467,5.615926698,5.614522669,5.615664523,5.615473505,Non-Tumor
677,Case 48 - P5 C16-54563-21138,330,93715,347346,8.937358856,33.12549591,202,0.185321101,65.44059406,0.1757165,927,330,155,247,0.196154428,0.187347143,0.186398282,0.189261367,0.582699827,0.731955094,0.724459226,0.612102871,0.839137429,0.797826576,0.799892766,0.830852195,0.798338188,0.87457873,0.873606983,0.829328017,0.425479488,0.521329058,0.514113099,0.432561764,2.314214771,2.386277131,2.387035906,2.347175561,0.061770332,-0.366630748,-0.315129866,-0.315093725,-0.343105239,0.804068576,0.768879082,0.76845695,0.788737864,0.818529438,0.795103452,0.794708383,0.805551687,9.247957923,9.247905637,9.247876858,9.252794824,1.927279968,1.930188905,1.927374947,1.923684796,6.661931604,6.508726623,6.516064088,6.625220787,1.808703988,1.816259997,1.811264027,1.812921557,Viable
678,Case 48 - P5 C17-19137-20611,895,91711,196961,8.746242523,18.7836647,571,0.523853211,80.08581436,0.089471206,348,348,307,48,0.125847001,0.112571483,0.107355572,0.128159897,4.90450443,6.079317678,6.598276545,4.696771127,0.56612685,0.462033683,0.41611094,0.58437856,1.515728147,1.620030219,1.66309586,1.496790875,3.055082481,3.547406708,3.727155249,2.949677044,2.763750239,2.835486751,2.863474762,2.749269695,0.254715715,-0.142091717,-0.093536468,-0.074725682,-0.151769537,0.587181315,0.492866326,0.446449444,0.602791952,0.614721057,0.570072673,0.549664951,0.621264121,6.987737015,6.985719096,6.985678806,6.98695653,2.212528205,2.239067013,2.247271352,2.207423758,17.70350355,16.52178915,16.00285215,17.90442612,5.650902767,5.651993794,5.649798397,5.650917154,Viable
679,Case 48 - P5 C17-26817-18603,896,83705,268878,7.982730865,25.64220428,182,0.166972477,73.94505495,0.105815457,349,349,125,49,0.170795258,0.167980128,0.156790779,0.170624586,1.534859742,1.714578571,2.044502279,1.436849596,0.862836369,0.846686703,0.817188145,0.871518114,0.89063297,0.927742522,1.011687017,0.882086135,1.27604696,1.41496038,1.646117611,1.193471793,2.285183938,2.31414219,2.388406692,2.279534604,0.121745492,-0.443925855,-0.424058019,-0.373529632,-0.447785464,0.853720415,0.844094263,0.816364818,0.855327736,0.83007333,0.821373745,0.797200698,0.83134176,9.775547487,9.775767645,9.775756134,9.772569019,2.000821392,2.009621486,2.043895158,1.995603099,20.84334697,20.65108424,20.32127433,20.92970803,5.582646763,5.602818339,5.579101551,5.591185372,Viable
680,Case 48 - P5 C17-27681-16299,897,137285,239016,13.09251785,22.79434204,355,0.325688073,73,0.115013811,350,350,150,50,0.158570015,0.149662862,0.140526825,0.157981628,3.680197302,4.18758088,4.795726569,3.500354853,0.735030166,0.698646545,0.654880395,0.748123574,1.224855609,1.300222002,1.378804583,1.236105418,2.711555262,2.989393747,3.305631495,2.565087092,2.494633347,2.550156614,2.607924594,2.507824013,0.236683404,-0.313592008,-0.275846856,-0.236810279,-0.30469761,0.777543842,0.746904863,0.709731416,0.770766303,0.728258453,0.702724758,0.675183784,0.72461132,7.814102098,7.81798874,7.817998333,7.820206331,2.118400403,2.14277394,2.167424781,2.117862253,24.09798761,23.60414058,22.99594083,24.29385472,6.946357975,6.946399927,6.950053288,6.948852225,Viable
681,Case 48 - P5 C17-29452-16131,898,81578,133537,7.779884338,12.73508072,111,0.101834862,71.74774775,0.116724497,351,351,65,51,0.330064779,0.318629045,0.317377445,0.326948047,1.186938548,1.490093924,1.513176285,1.255472959,0.880247901,0.84977788,0.847447729,0.873451556,0.803450968,0.883286933,0.902849903,0.840925738,0.99699827,1.224056226,1.233510118,1.040755164,1.932923991,1.996161226,2.009844748,1.962680046,0.132352939,-0.475084344,-0.426170129,-0.415784895,-0.452657801,0.837142569,0.813419734,0.807624339,0.826466627,0.850250351,0.829139762,0.823595317,0.840251664,5.381212315,5.385850134,5.385827112,5.384733105,1.706500756,1.735683872,1.739710022,1.716782316,18.63496591,18.34716309,18.32407548,18.58627701,4.948175909,4.964938478,4.950381453,4.958807932,Viable
682,Case 48 - P5 C17-29896-20575,899,34586,226846,3.298377991,21.6337204,156,0.143119266,69.21153846,0.117115508,352,352,98,52,0.181504776,0.178306769,0.172468134,0.190161415,2.331698396,2.542861419,2.728075738,2.015638391,0.771015889,0.750242191,0.732054666,0.801934288,1.101910502,1.121275703,1.173962171,1.020796209,1.778875174,1.934414997,2.02945667,1.582311339,2.393813953,2.409122696,2.448362664,2.327355126,0.186872608,-0.330534293,-0.320429008,-0.292890064,-0.377152958,0.782680811,0.775360712,0.754066762,0.813104772,0.765346474,0.760364292,0.743123135,0.789391195,6.741894818,6.745867632,6.745834057,6.740747046,2.017802324,2.026110319,2.042279936,1.995560613,18.03380027,17.8197536,17.63452989,18.3374712,5.092518292,5.092226995,5.094518508,5.090984963,viable: non-viable
683,Case 48 - P5 C17-30525-29681,900,98384,304168,9.382629395,29.00772095,193,0.17706422,66.61658031,0.167360429,353,353,119,53,0.302338362,0.304926917,0.30600182,0.315802857,6.180359903,6.074332264,6.018854784,5.542217916,0.510444226,0.518757434,0.523152898,0.560936756,0.63936681,0.637159289,0.634214115,0.600201071,4.63764139,4.586795889,4.557730816,4.300037753,1.359123713,1.35468898,1.35201507,1.32428454,0.300539196,-0.197746978,-0.202132016,-0.20581675,-0.242771012,0.507905512,0.51271858,0.516540331,0.553782108,0.757867695,0.762373689,0.764434313,0.782607226,7.287246151,7.289017796,7.289075353,7.288208366,1.179483324,1.178281906,1.177055005,1.163048569,19.06848764,19.16996699,19.2254112,19.70332891,6.311681655,6.311916667,6.310841528,6.311695204,Non-Tumor
684,Case 48 - P5 C17-34283-5396,901,52567,133433,5.013179779,12.72516251,224,0.205504587,70.79017857,0.13415661,354,354,288,54,0.171512955,0.163941922,0.163229558,0.177276415,4.509899532,4.991200461,5.015363939,4.217109643,0.391246948,0.325968656,0.322703772,0.430752874,1.371338213,1.420747643,1.418426154,1.341368818,2.646259226,2.802409247,2.805446529,2.550677236,2.366317175,2.398253603,2.396284759,2.347318218,0.185320948,-0.088819992,-0.06254799,-0.064126752,-0.104250984,0.44447991,0.378860773,0.383280478,0.47702532,0.601276126,0.574525397,0.572883818,0.619503522,5.421549798,5.420471758,5.420484229,5.42170953,1.908266452,1.910345092,1.910948092,1.904304199,10.30690606,9.818770636,9.794550625,10.59933553,3.70172622,3.70462164,3.699697384,3.703800593,Viable
685,Case 48 - P5 C17-35726-14827,902,45255,132591,4.315853119,12.64486313,253,0.232110092,75.39920949,0.129673986,355,355,174,55,0.130340334,0.120465608,0.115841714,0.13028875,3.057113124,3.512544115,3.874528151,3.045268119,0.489387765,0.412940466,0.352431987,0.490912058,1.411981276,1.477349688,1.520508858,1.409684625,1.890750973,2.075335897,2.23621528,1.881074213,2.683970701,2.72841455,2.752202884,2.682985268,0.217105189,-0.121529118,-0.089782342,-0.073156133,-0.121892011,0.541702286,0.47574012,0.434299447,0.542371376,0.637017337,0.606577538,0.589146195,0.637161284,5.499051175,5.497385464,5.497369156,5.498999526,2.065323517,2.073508642,2.066022321,2.06587843,8.917187365,8.45400471,8.091868062,8.918344601,2.992481612,2.995624722,2.993428496,2.993812054,viable: non-viable
686,Case 48 - P5 C17-36719-14729,903,100455,158037,9.580135345,15.07158279,268,0.24587156,64.78731343,0.138044991,356,356,196,56,0.158605088,0.149204616,0.144984265,0.160061887,4.525370539,5.099059803,5.422906428,4.411831997,0.596907285,0.545681083,0.516822592,0.606713118,1.374609873,1.442026586,1.476306598,1.375524294,3.009760914,3.249320883,3.392654393,2.926522399,2.548160487,2.593518614,2.616382258,2.54833823,0.253089791,-0.207470354,-0.174733046,-0.158709588,-0.20537079,0.667565305,0.625859314,0.602703885,0.664995839,0.661263155,0.632131017,0.618859651,0.660244422,6.503666174,6.499304037,6.499329938,6.492937378,2.113505063,2.131182898,2.139156675,2.112685652,17.92787206,17.34761367,17.0237431,18.02351005,5.613227829,5.60625423,5.606105941,5.60333494,Viable
687,Case 48 - P5 C17-36804-20443,904,34899,98732,3.328227997,9.415817261,191,0.175229358,82.13612565,0.129953076,357,357,105,57,0.349108201,0.341129313,0.33908308,0.360217761,2.213061834,2.49240005,2.587721511,1.898058735,0.719617511,0.684223085,0.672149066,0.759810119,1.03579759,1.082552887,1.082080006,0.96442847,1.755345467,1.949096736,2.028477044,1.542062904,2.016421196,2.04956563,2.050169971,1.967569057,0.273373794,-0.285137112,-0.257293821,-0.256834523,-0.327977805,0.699025824,0.673882518,0.673412079,0.733415217,0.791395516,0.777933866,0.778429023,0.812076251,4.694228812,4.695001444,4.695054205,4.698237405,1.661727879,1.675855537,1.678885376,1.6370844,13.57295672,13.29342653,13.19823701,13.90659023,3.947336656,3.946984517,3.948684187,3.952513338,Viable
688,Case 48 - P5 C17-36927-11108,905,38618,76050,3.682899475,7.252693176,261,0.239449541,68.91570881,0.12719602,358,358,122,58,0.390109402,0.381012043,0.372755086,0.396169162,2.700554948,3.086629363,3.39606654,2.43678073,0.639912928,0.588056747,0.546754918,0.674869627,1.099040181,1.13888833,1.187846172,1.065005623,2.106035163,2.37869293,2.568591996,1.919543752,1.966160537,1.993831715,2.021672329,1.942833542,0.108326036,-0.218159204,-0.191790996,-0.166875976,-0.240360031,0.618541993,0.587849609,0.555092163,0.641959794,0.773980028,0.762162717,0.746650674,0.783823826,4.410178249,4.407479176,4.407511792,4.411518273,1.558605265,1.571178423,1.583316944,1.549137181,12.29877163,11.89881715,11.58947618,12.5527389,3.752773992,3.741360142,3.747303083,3.745367853,viable: non-viable
689,Case 48 - P5 C17-37516-18051,906,60117,130497,5.733203888,12.44516373,147,0.134862385,65.01360544,0.147570794,359,359,88,59,0.266243201,0.261312509,0.252453698,0.26985161,1.546927606,1.655852945,1.903513005,1.446758692,0.780265078,0.764867408,0.729676717,0.794801949,1.019114126,1.043770735,1.11694826,1.009593021,1.187328526,1.260002407,1.404192584,1.108694945,2.181193977,2.200292015,2.257611445,2.176225124,0.125640303,-0.337084662,-0.322559152,-0.279249749,-0.342351154,0.766474962,0.756095727,0.720862026,0.770214418,0.78674481,0.778822716,0.755179904,0.788866879,4.973127793,4.973638796,4.973614814,4.977320029,1.836730456,1.84539944,1.863972378,1.830758975,12.53251831,12.42756913,12.17961235,12.65421291,3.511862824,3.531509657,3.515523567,3.527974977,Viable
690,Case 48 - P5 C17-37699-30210,907,43172,282940,4.117202759,26.98326111,159,0.14587156,62.18238994,0.11033827,360,360,153,60,0.267836755,0.261983993,0.266431984,0.269866392,7.943615711,8.394005992,8.052620724,7.799457487,0.37261592,0.337056596,0.364018895,0.384089519,0.733807743,0.757624564,0.74496427,0.722397915,5.390578404,5.552741005,5.434124076,5.335366159,1.458805492,1.476628956,1.465622934,1.451203195,0.41964085,-0.110194244,-0.087401387,-0.101656802,-0.120590862,0.395578255,0.35536275,0.381189011,0.412215058,0.687877073,0.671227439,0.684068975,0.693294755,7.363373072,7.363958248,7.363948655,7.360455818,1.226431267,1.231921759,1.230315502,1.223178363,17.37935547,16.9294391,17.27083135,17.52713652,6.330108736,6.331452573,6.330176745,6.331601519,Non-Tumor
691,Case 48 - P5 C17-37966-9580,908,84430,107603,8.051872253,10.26182175,160,0.146788991,69.38125,0.095322935,361,361,101,61,0.293356078,0.280879933,0.274786231,0.297014812,2.327379905,2.804834998,3.070205412,2.157282995,0.780849373,0.736101174,0.71113832,0.796882817,1.043803261,1.112210582,1.168827777,1.025180845,1.819310043,2.141907831,2.295413802,1.692476916,2.145829321,2.196825651,2.236292945,2.129488224,0.060061301,-0.339854872,-0.301078186,-0.270365255,-0.35241462,0.764724173,0.735714663,0.709654072,0.773553062,0.783372847,0.762362126,0.745196458,0.788322024,5.519954969,5.523087638,5.523123131,5.520443729,1.816265444,1.844946349,1.860827476,1.808755597,18.91259305,18.45194173,18.18668383,19.08414031,5.310100365,5.315766794,5.315965864,5.312030565,viable: non-viable
692,Case 48 - P5 C17-37994-3037,331,24391,56269,2.326107025,5.366230011,172,0.157798165,67.53488372,0.129214413,928,331,94,248,0.473490325,0.469721173,0.462961846,0.474797483,1.141074544,1.284758562,1.559349642,1.066339297,0.778287739,0.750355259,0.69700543,0.792889996,0.84138272,0.872079166,0.929054368,0.825341609,0.95156005,1.06605534,1.276873087,0.890557147,1.760745998,1.782754593,1.817910247,1.751875002,0.037479018,-0.389140997,-0.368205597,-0.335400473,-0.396048465,0.757185458,0.743869431,0.721654758,0.761654849,0.844037283,0.836781247,0.822139913,0.847542774,3.78901085,3.788081052,3.78804364,3.788138544,1.360600261,1.364484754,1.368078065,1.361408262,9.152125581,9.007839628,8.732985194,9.230562737,2.569536699,2.571557023,2.56386115,2.56880441,Viable
693,Case 48 - P5 C17-40131-29101,332,13402,119653,1.278114319,11.4109993,38,0.034862385,82.15789474,0.120097171,929,332,135,249,0.362753288,0.359571056,0.362434731,0.369642845,0.344826993,0.377825699,0.357144433,0.306670276,0.513788127,0.466790099,0.49598011,0.567491429,0.633327223,0.649195566,0.638710214,0.608075388,0.262185261,0.288022035,0.272358624,0.234319349,1.514861409,1.526364968,1.517792506,1.492435789,0.029413439,-0.203804545,-0.188718414,-0.199113994,-0.229662969,0.539569425,0.522316141,0.534021975,0.566777962,0.860982022,0.856373162,0.859777764,0.868720186,10.37450646,10.37437419,10.37437323,10.37549641,1.28152386,1.28043159,1.280539421,1.279109633,1.073592014,1.039341898,1.060025801,1.111421374,0.353984908,0.35531826,0.354074086,0.35492824,Non-Tumor
694,Case 48 - P5 C17-40867-15033,333,53247,130075,5.078029633,12.40491867,58,0.053211009,81.65517241,0.106687344,930,333,37,250,0.304845795,0.302659746,0.301120419,0.307901427,0.502620746,0.575865684,0.588793035,0.415871197,0.949692496,0.942390976,0.94110488,0.958337722,0.649856374,0.663042414,0.696189049,0.599071299,0.429759003,0.496270447,0.498173982,0.359597623,2.091128176,2.104003564,2.129592389,2.044237314,0.050629826,-0.588126713,-0.580223416,-0.562401611,-0.621676291,0.908575882,0.906263677,0.901069322,0.917628019,0.885761127,0.884524501,0.874984974,0.897465318,5.584412876,5.588554172,5.58854458,5.58583707,1.817761725,1.822598363,1.829361459,1.802193038,19.4781849,19.41611812,19.40321741,19.54740941,4.994377655,5.001770395,5.000117311,4.993766416,Viable
695,Case 48 - P5 C17-41411-21807,334,80317,260628,7.659626007,24.85542297,215,0.197247706,68.59534884,0.153868632,931,334,86,251,0.129248961,0.125525067,0.123315737,0.13105087,1.01042655,1.171901335,1.340397202,0.943532497,0.888831109,0.871114274,0.852579739,0.896279481,0.93507136,0.987665134,1.019738048,0.917722916,0.768867666,0.881173165,1.012175592,0.718800182,2.704983401,2.750332505,2.778893576,2.687598061,0.038486506,-0.428198097,-0.401256858,-0.384775141,-0.438229282,0.878095918,0.865293525,0.856717318,0.882478244,0.799575837,0.78532623,0.778909884,0.804620129,7.729712177,7.728095883,7.728102598,7.733549561,2.219558305,2.233010639,2.233033771,2.214456275,17.16712817,17.01242028,16.84397603,17.25019184,4.545494152,4.545118277,4.547360105,4.548602317,Viable
696,Case 48 - P5 C17-41961-10093,335,84737,144235,8.081150055,13.7553215,196,0.179816514,73.62755102,0.111648626,932,335,194,252,0.063771524,0.058840827,0.056295441,0.063014164,1.644666113,1.990071381,2.278373548,1.60645679,0.790439577,0.746252565,0.709493114,0.795087615,1.182753016,1.261369635,1.316451863,1.183558555,1.081869088,1.268505275,1.428704491,1.035932711,3.249233596,3.326394132,3.372397138,3.258893506,0.084601249,-0.312350289,-0.272226284,-0.248310981,-0.307270834,0.836446304,0.805880304,0.78463351,0.832889582,0.705085829,0.676158735,0.657698434,0.699739746,7.149262939,7.147792537,7.147715794,7.148191686,2.479919502,2.483600333,2.477619964,2.486145378,14.0516476,13.69537781,13.40705611,14.07296665,3.926139002,3.920577584,3.92466775,3.921095619,Viable
697,Case 48 - P5 C17-42670-17152,336,61405,84071,5.85603714,8.017635345,148,0.135779817,63.58108108,0.146011886,933,336,81,253,0.190141673,0.185063741,0.178864861,0.190758401,1.451727588,1.641013736,1.986955617,1.43677786,0.804048384,0.778725102,0.732079767,0.806292975,1.068685054,1.113311332,1.189085775,1.06834017,1.07471333,1.202091169,1.424022055,1.060780104,2.693587651,2.734188532,2.795191946,2.695627291,0.079872295,-0.350053636,-0.324676464,-0.28716861,-0.348991556,0.825365315,0.808400828,0.780102257,0.824749622,0.767058291,0.75449883,0.731631828,0.766510566,5.336648162,5.335400277,5.335438648,5.338373646,2.087250007,2.096324554,2.100592851,2.087419036,13.36545432,13.19130898,12.84542194,13.39772609,3.707104951,3.705198326,3.710872811,3.70857361,Viable
698,Case 48 - P5 C17-43432-26216,337,59040,200451,5.630493164,19.11649704,308,0.282568807,78.02922078,0.125174595,934,337,218,254,0.076578331,0.071946739,0.071617362,0.07940253,1.845571131,2.304185081,2.348428352,1.687144191,0.63808329,0.547816512,0.53913573,0.669187185,1.224785127,1.313777314,1.323308885,1.193194635,1.169563621,1.42574541,1.450270036,1.085082642,3.173745753,3.248064373,3.256055701,3.144157333,0.084897393,-0.205209051,-0.162875446,-0.158352286,-0.222242183,0.718360414,0.661687691,0.654808875,0.737839997,0.678593481,0.649137922,0.646752787,0.692943389,8.479627051,8.481388395,8.481391273,8.480463011,2.329681828,2.317164438,2.31731322,2.333925073,8.353297602,7.887183214,7.842977462,8.512846376,2.549684694,2.5490968,2.549042741,2.551217544,Viable
699,Case 48 - P5 C17-44027-22381,338,51943,235043,4.953670502,22.41544724,277,0.25412844,73.83393502,0.13938676,935,338,188,255,0.055087963,0.052441776,0.049042878,0.056439333,1.799373317,2.113512419,2.416340109,1.719123026,0.68252806,0.626988281,0.573546174,0.696612652,1.217638811,1.280748449,1.336796015,1.200045963,1.126903166,1.312794231,1.459164165,1.086011223,3.280443173,3.332152749,3.386017585,3.261033857,0.062673835,-0.225321189,-0.197395844,-0.1682378,-0.235625847,0.75187998,0.719742,0.680585797,0.762554408,0.676120778,0.658311796,0.63438216,0.683772734,7.602295161,7.600485783,7.60051648,7.600240649,2.433255205,2.427027221,2.418386309,2.433116852,9.536175407,9.218607397,8.915788886,9.61371987,2.832025268,2.835495703,2.831751638,2.83380112,Viable
